header.seq,header.frame_id,inputTime,pose.position.x,pose.position.y,pose.position.z,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z
1189,1,19.8,2.0001002143,1.0120445651,1.0123341715,0.000712918705712979,-0.9999997457,7.11339426970758e-06,-1.43555802023004e-05
1190,1,19.8166666667,2.0001009001,1.0117372986,1.0123301753,0.000719244407976776,-0.9999997412,6.99662550463032e-06,-1.39489719128472e-05
1191,1,19.8333333333,2.0001015098,1.0114339515,1.012326107,0.000724981087202916,-0.9999997371,6.87773718865899e-06,-1.35483817642963e-05
1192,1,19.85,2.0001020457,1.0111345553,1.0123219684,0.000730145124672891,-0.9999997333,6.75687752393806e-06,-1.31538235379101e-05
1193,1,19.8666666667,2.00010251,1.010839138,1.0123177613,0.000734752664656061,-0.99999973,6.63419114664959e-06,-1.27653073716811e-05
1194,1,19.8833333333,2.0001029047,1.0105477248,1.0123134872,0.000738819613681234,-0.999999727,6.50981913698447e-06,-1.23828398742731e-05
1195,1,19.9,2.000103232,1.0102603377,1.0123091481,0.000742361639957791,-0.9999997244,6.38389903195938e-06,-1.20064242370859e-05
1196,1,19.9166666667,2.0001034938,1.0099769963,1.0123047454,0.000745394172941995,-0.9999997221,6.25656484095860e-06,-1.16360603445167e-05
1197,1,19.9333333333,2.0001036922,1.0096977169,1.0123002811,0.000747932403044009,-0.9999997202,6.12794706387180e-06,-1.12717448823835e-05
1198,1,19.95,2.0001038293,1.0094225135,1.0122957568,0.000749991281470585,-0.9999997187,5.99817271168426e-06,-1.09134714445014e-05
1199,1,19.9666666667,2.0001039069,1.0091513972,1.0122911741,0.000751585520199544,-0.9999997175,5.86736532941886e-06,-1.05612306374328e-05
1200,1,19.9833333333,2.0001039269,1.0088843768,1.0122865349,0.000752729592081856,-0.9999997166,5.73564502130668e-06,-1.02150101833992e-05
1201,1,20,2.0001038913,1.0086214584,1.0122818407,0.000753437731066526,-0.9999997161,5.60312847805857e-06,-9.87479502137299e-06
1202,1,20.0166666667,2.0001038019,1.0083626461,1.0122770932,0.000753723932544541,-0.9999997159,5.46992900614033e-06,-9.54056740635533e-06
1203,1,20.0333333333,2.0001032907,1.0081079415,1.0122724928,0.0007535627,-0.9999993769,4.77027246375030e-06,-0.0008235516
1204,1,20.05,2.0000971867,1.0078573469,1.0122700502,0.0007526953,-0.9999914967,2.29190568309861e-06,-0.0040546155
1205,1,20.0666666667,2.0000675897,1.0076108636,1.0122738414,0.0007511165,-0.9999474752,-2.56847321219982e-06,-0.0102216782
1206,1,20.0833333333,1.9999808962,1.0073684961,1.0122921585,0.0007490926,-0.9998250732,-9.48530907752362e-06,-0.018688547
1207,1,20.1,1.9997904678,1.007130254,1.0123383725,0.0007466741,-0.9995863446,-1.79057448900291e-05,-0.0287503379
1208,1,20.1166666667,1.9994401923,1.006896147,1.0124271741,0.0007438535,-0.9992084289,-2.73053950960779e-05,-0.0397738792
1209,1,20.1333333333,1.9988678818,1.0066661813,1.0125722556,0.0007405928,-0.9986874638,-3.72064558463994e-05,-0.0512132778
1210,1,20.15,1.9980083893,1.0064403569,1.0127846362,0.0007368437,-0.9980377661,-4.71948397912112e-05,-0.062610481
1211,1,20.1666666667,1.9967963868,1.0062186659,1.0130716672,0.0007325651,-0.9972880667,-5.69257986415273e-05,-0.0735932889
1212,1,20.1833333333,1.9951687353,1.0060010913,1.0134366568,0.0007277378,-0.996476302,-6.61230540124437e-05,-0.0838716013
1213,1,20.2,1.9930663956,1.0057876073,1.0138789959,0.0007223727,-0.9956441742,-7.45740765885697e-05,-0.0932317059
1214,1,20.2166666667,1.9904358559,1.0055781799,1.0143946396,0.0007165124,-0.9948323477,-8.21234827152893e-05,-0.101528714
1215,1,20.2333333333,1.9872300904,1.0053727681,1.0149767982,0.0007102288,-0.9940767928,-8.86658102687503e-05,-0.1086775864
1216,1,20.25,1.9834090935,1.0051713257,1.0156167128,0.0007036163,-0.9934064576,-9.41383828282571e-05,-0.1146433869
1217,1,20.2666666667,1.9789400567,1.0049738026,1.0163044156,0.0006967823,-0.9928422012,-9.85145912382177e-05,-0.1194314376
1218,1,20.2833333333,1.9737972629,1.0047801467,1.0170294102,0.000689839,-0.9923967589,-0.0001017977,-0.12307797
1219,1,20.3,1.9679617747,1.0045903051,1.0177812346,0.000682894,-0.9920754435,-0.0001040152,-0.1256417018
1220,1,20.3166666667,1.9614209843,1.0044042258,1.0185498948,0.0006760434,-0.9918772891,-0.0001052136,-0.1271966009
1221,1,20.3333333333,1.9541680797,1.0042218583,1.0193261714,0.0006693671,-0.991796387,-0.000105454,-0.1278259265
1222,1,20.35,1.9462014725,1.0040431544,1.0201018137,0.0006629253,-0.9918232295,-0.0001048076,-0.1276175184
1223,1,20.3666666667,1.937524219,1.003868069,1.0208696399,0.0006567575,-0.9919459397,-0.0001033525,-0.1266602173
1224,1,20.3833333333,1.9281434548,1.0036965599,1.0216235634,0.0006508832,-0.9921513244,-0.0001011702,-0.1250412556
1225,1,20.4,1.9180698594,1.0035285881,1.0223585645,0.0006453034,-0.9924257232,-9.83434692544103e-05,-0.1228444458
1226,1,20.4166666667,1.9073171563,1.0033641177,1.023070624,0.0006400029,-0.9927556597,-9.49539788976469e-05,-0.1201489972
1227,1,20.4333333333,1.8959016536,1.0032031157,1.0237566323,0.0006349537,-0.9931283129,-9.10808321946819e-05,-0.1170288111
1228,1,20.45,1.883841826,1.0030455513,1.0244142863,0.0006301177,-0.9935318361,-8.67993794911618e-05,-0.1135521292
1229,1,20.4666666667,1.8711579364,1.0028913963,1.0250419802,0.0006254499,-0.9939555518,-8.21804023586129e-05,-0.1097814334
1230,1,20.4833333333,1.8578716964,1.0027406238,1.0256386986,0.0006209013,-0.99439005,-7.72896000224383e-05,-0.1057735176
1231,1,20.5,1.8440059618,1.0025932085,1.0262039145,0.0006164211,-0.9948272135,-7.21873177093778e-05,-0.1015796737
1232,1,20.5166666667,1.8295844621,1.0024491258,1.0267374959,0.0006119591,-0.9952601905,-6.69284640857377e-05,-0.0972459469
1233,1,20.5333333333,1.8146315596,1.0023083516,1.0272396215,0.0006074671,-0.9956833302,-6.15625716616424e-05,-0.0928134317
1234,1,20.55,1.799172037,1.0021708621,1.0277107074,0.0006029006,-0.9960920945,-5.61339614217775e-05,-0.0883185856
1235,1,20.5666666667,1.7832309102,1.002036633,1.0281513441,0.0005982196,-0.9964829555,-5.06819802018184e-05,-0.0837935494
1236,1,20.5833333333,1.7668332643,1.0019056399,1.0285622438,0.0005933893,-0.996853286,-4.52412859478532e-05,-0.0792664625
1237,1,20.6,1.7500041116,1.0017778571,1.0289441966,0.0005883804,-0.9972012484,-3.98421617086321e-05,-0.074761771
1238,1,20.6166666667,1.732768268,1.0016532586,1.0292980361,0.0005831696,-0.9975256865,-3.45108439367471e-05,-0.0703005231
1239,1,20.6333333333,1.7151502481,1.0015318167,1.0296246121,0.0005777391,-0.9978260215,-2.92698544543709e-05,-0.0659006531
1240,1,20.65,1.6971741757,1.0014135029,1.0299247701,0.0005720771,-0.9981021562,-2.41383283794745e-05,-0.0615772516
1241,1,20.6666666667,1.6788637099,1.0012982871,1.0301993366,0.0005661766,-0.9983543858,-1.91323325457076e-05,-0.057342823
1242,1,20.6833333333,1.6602419836,1.001186138,1.0304491094,0.0005600359,-0.9985833189,-1.42651706230320e-05,-0.0532075306
1243,1,20.7,1.6413315546,1.0010770228,1.0306748509,0.0005536574,-0.9987898063,-9.54767238448690e-06,-0.0491794291
1244,1,20.7166666667,1.6221543676,1.0009709076,1.0308772859,0.0005470476,-0.9989748791,-4.98846547608159e-06,-0.0452646853
1245,1,20.7333333333,1.6027317253,1.0008677568,1.0310571006,0.0005402163,-0.9991396954,-5.94228719507616e-07,-0.0414677868
1246,1,20.75,1.5830842692,1.0007675337,1.0312149441,0.000533176,-0.9992854948,3.63007352111745e-06,-0.037791739
1247,1,20.7666666667,1.5632319663,1.0006702005,1.0313514309,0.0005259416,-0.9994135608,7.68097599686457e-06,-0.0342382504
1248,1,20.7833333333,1.5431941043,1.0005757183,1.0314671442,0.0005185296,-0.9995251892,1.15563160494794e-05,-0.0308079059
1249,1,20.8,1.5229892907,1.0004840469,1.0315626402,0.0005109579,-0.9996216637,1.52550554646187e-05,-0.0275003284
1250,1,20.8166666667,1.5026354583,1.0003951454,1.031638452,0.000503245,-0.9997042362,1.87771200744147e-05,-0.0243143279
1251,1,20.8333333333,1.4821498736,1.0003089722,1.0316950937,0.00049541,-0.9997741119,2.21232563283840e-05,-0.0212480395
1252,1,20.85,1.4615491493,1.0002254848,1.0317330645,0.000487472,-0.9998324392,2.52949039290473e-05,-0.0182990486
1253,1,20.8666666667,1.4408492591,1.0001446402,1.0317528521,0.0004794496,-0.999880302,2.82940835326834e-05,-0.0154645047
1254,1,20.8833333333,1.4200655546,1.0000663949,1.0317549364,0.000471361,-0.9999187157,3.11232984448211e-05,-0.0127412238
1255,1,20.9,1.399212784,0.999990705,1.0317397919,0.0004632237,-0.9999486251,3.37854491930535e-05,-0.0101257786
1256,1,20.9166666667,1.37830511192235,0.9999175263,1.0317078903,0.0004550541,-0.9999709045,3.62837598355466e-05,-0.0076145788
1257,1,20.9333333333,1.3573561397,0.9998468146,1.0316597027,0.0004468675,-0.9999863588,3.86217148608787e-05,-0.0052039406
1258,1,20.95,1.3363789261,0.9997785254,1.0315957005,0.0004386783,-0.9999957265,4.08030055519086e-05,-0.0028901457
1259,1,20.9666666667,1.315386008,0.9997126142,1.0315163575,0.0004304995,-0.9999996823,4.28314847209908e-05,-0.0006694922
1260,1,20.9833333333,1.2943894211,0.9996490366,1.0314221496,0.0004223427,-0.9999988416,4.47111287736575e-05,0.0014616643
1261,1,21,1.2734007198,0.9995877482,1.031313556,0.0004142186,-0.999993764,4.64460061200598e-05,0.0035068767
1262,1,21.0166666667,1.2524309971,0.999528705,1.0311910592,0.0004061365,-0.9999849581,4.80402510250850e-05,0.0054695801
1263,1,21.0333333333,1.2314909028,0.9994718631,1.0310551448,0.0003981046,-0.9999728853,4.94980420662564e-05,0.0073530714
1264,1,21.05,1.2105906621,0.9994171787,1.0309063014,0.0003901298,-0.9999579644,5.08235844505264e-05,0.0091604957
1265,1,21.0666666667,1.1897400918,0.9993646087,1.0307450199,0.0003822184,-0.9999405751,5.20210955243286e-05,0.0108948362
1266,1,21.0833333333,1.1689486174,0.9993141099,1.0305717931,0.0003743752,-0.9999210623,5.30947928934873e-05,0.0125589102
1267,1,21.1,1.1482252875,0.9992656398,1.0303871152,0.0003666047,-0.9998997391,5.40488846489476e-05,0.0141553672
1268,1,21.1166666667,1.1275787883,0.9992191561,1.0301914808,0.0003589101,-0.9998768904,5.48875612692471e-05,0.0156866912
1269,1,21.1333333333,1.1070174568,0.999174617,1.0299853842,0.0003512943,-0.9998527754,5.56149888400853e-05,0.0171552053
1270,1,21.15,1.0865492934,0.9991319812,1.0297693187,0.0003437595,-0.9998276306,5.62353032944855e-05,0.0185630775
1271,1,21.1666666667,1.0661819729,0.9990912077,1.0295437756,0.0003363071,-0.9998016717,5.67526054334460e-05,0.0199123295
1272,1,21.1833333333,1.0459228558,0.999052256,1.0293092436,0.0003289385,-0.9997750962,5.71709565365147e-05,0.0212048453
1273,1,21.2,1.0257789977,0.9990150861,1.0290662081,0.0003216544,-0.9997480846,5.74943744144767e-05,0.0224423812
1274,1,21.2166666667,1.005757159,0.9989796584,1.0288151501,0.0003144553,-0.9997208024,5.77268297926024e-05,0.0236265762
1275,1,21.2333333333,0.985863813,0.9989459337,1.0285565458,0.0003073415,-0.999693401,5.78722429430683e-05,0.0247589622
1276,1,21.25,0.9661051545,0.9989138735,1.0282908661,0.000300313,-0.9996660195,5.79344805098069e-05,0.0258409745
1277,1,21.2666666667,0.9464871067,0.9988834396,1.0280185754,0.0002933696,-0.9996387851,5.79173524887219e-05,0.026873962
1278,1,21.2833333333,0.9270153284,0.9988545942,1.0277401316,0.0002865113,-0.9996118145,5.78246093415098e-05,0.0278591966
1279,1,21.3,0.9076952209,0.9988273001,1.0274559855,0.0002797376,-0.9995852142,5.76599392328880e-05,0.0287978826
1280,1,21.3166666667,0.8885319337,0.9988015206,1.02716658,0.0002730484,-0.9995590812,5.74269653894395e-05,0.0296911653
1281,1,21.3333333333,0.869530371,0.9987772192,1.02687235,0.0002664432,-0.999533504,5.71292435840399e-05,0.0305401383
1282,1,21.35,0.850695197,0.9987543601,1.0265737221,0.0002599217,-0.9995085627,5.67702597534928e-05,0.0313458514
1283,1,21.3666666667,0.8320308413,0.998732908,1.0262711138,0.0002534835,-0.9994843292,5.63534277589506e-05,0.0321093166
1284,1,21.3833333333,0.8135415042,0.9987128279,1.0259649339,0.0002471284,-0.9994608684,5.58820872993560e-05,0.0328315136
1285,1,21.4,0.795231162,0.9986940852,1.0256555816,0.0002408561,-0.9994382378,5.53595019878499e-05,0.0335133953
1286,1,21.4166666667,0.7771035717,0.998676646,1.0253434467,0.0002346663,-0.9994164882,5.47888576000610e-05,0.0341558919
1287,1,21.4333333333,0.7591622757,0.9986604767,1.0250289093,0.0002285589,-0.999395664,5.41732605017638e-05,0.0347599146
1288,1,21.45,0.7414106069,0.9986455441,1.0247123396,0.0002225336,-0.9993758032,5.35157362616560e-05,0.0353263586
1289,1,21.4666666667,0.7238516931,0.9986318156,1.0243940979,0.0002165903,-0.9993569382,5.28192284531009e-05,0.0358561058
1290,1,21.4833333333,0.7064884617,0.9986192589,1.0240745343,0.0002107289,-0.9993390958,5.20865976468322e-05,0.0363500267
1291,1,21.5,0.6893236442,0.9986078422,1.023753989,0.0002049494,-0.9993222975,5.13206205947617e-05,0.0368089823
1292,1,21.5166666667,0.672359781,0.9985975342,1.0234327917,0.0001992518,-0.9993065596,5.05239896033189e-05,0.0372338251
1293,1,21.5333333333,0.6555992254,0.9985883041,1.0231112622,0.0001936359,-0.999291894,4.96993120932209e-05,0.0376253998
1294,1,21.55,0.6390441483,0.9985801213,1.0227897097,0.0001881017,-0.9992783079,4.88491103411710e-05,0.0379845445
1295,1,21.5666666667,0.6226965431,0.9985729559,1.0224684335,0.0001826494,-0.9992658045,4.79758213978243e-05,0.0383120903
1296,1,21.5833333333,0.6065582291,0.9985667783,1.0221477225,0.0001772788,-0.9992543831,4.70817971753687e-05,0.0386088619
1297,1,21.6,0.590630857,0.9985615594,1.0218278554,0.0001719899,-0.9992440393,4.61693046972823e-05,0.0388756775
1298,1,21.6166666667,0.5749159126,0.9985572707,1.0215091008,0.0001667829,-0.9992347653,4.52405265021900e-05,0.0391133484
1299,1,21.6333333333,0.559414721,0.9985538838,1.0211917171,0.0001616575,-0.9992265503,4.42975611933083e-05,0.0393226789
1300,1,21.65,0.5441284518,0.998551371,1.0208759529,0.0001566139,-0.9992193807,4.33424241246704e-05,0.039504466
1301,1,21.6666666667,0.5290581223,0.998549705,1.0205620464,0.0001516519,-0.9992132402,4.23770482151318e-05,0.0396594986
1302,1,21.6833333333,0.5142046026,0.998548859,1.0202502265,0.0001467715,-0.9992081102,4.14032848811074e-05,0.0397885577
1303,1,21.7,0.4995686195,0.9985488064,1.0199407116,0.0001419726,-0.9992039699,4.04229050790545e-05,0.0398924153
1304,1,21.7166666667,0.4851507606,0.9985495215,1.0196337111,0.0001372551,-0.9992007967,3.94376004488248e-05,0.0399718345
1305,1,21.7333333333,0.4709514785,0.9985509785,1.0193294242,0.0001326187,-0.9991985662,3.84489845491976e-05,0.0400275684
1306,1,21.75,0.4569710951,0.9985531524,1.0190280411,0.0001280635,-0.9991972527,3.74585941771696e-05,0.0400603606
1307,1,21.7666666667,0.4432098055,0.9985560185,1.0187297423,0.000123589,-0.9991968289,3.64678907628667e-05,0.0400709437
1308,1,21.7833333333,0.4296676818,0.9985595527,1.0184346992,0.0001191952,-0.9991972667,3.54782618322594e-05,0.0400600399
1309,1,21.8,0.4163446776,0.9985637311,1.018143074,0.0001148817,-0.9991985368,3.44910225302025e-05,0.0400283602
1310,1,21.8166666667,0.4032406313,0.9985685305,1.0178550201,0.0001106482,-0.9992006094,3.35074171966966e-05,0.0399766042
1311,1,21.8333333333,0.3903552703,0.9985739278,1.017570682,0.0001064945,-0.9992034537,3.25286209896069e-05,0.03990546
1312,1,21.85,0.3776882147,0.9985799007,1.0172901955,0.00010242,-0.9992070387,3.15557415474705e-05,0.0398156036
1313,1,21.8666666667,0.3652389811,0.9985864271,1.0170136878,9.84245730531005e-05,-0.999211333,3.05898206863551e-05,0.0397076993
1314,1,21.8833333333,0.353006986,0.9985934854,1.0167412779,9.45076260121672e-05,-0.9992163048,2.96318361251045e-05,0.0395823992
1315,1,21.9,0.3409915499,0.9986010543,1.0164730765,9.06687562863364e-05,-0.9992219224,2.86827032336460e-05,0.0394403432
1316,1,21.9166666667,0.3291919001,0.9986091132,1.0162091864,8.69074853774528e-05,-0.999228154,2.77432767993562e-05,0.0392821591
1317,1,21.9333333333,0.317607175,0.9986176417,1.0159497023,8.32233076361223e-05,-0.9992349676,2.68143528068248e-05,0.0391084623
1318,1,21.95,0.3062364269,0.9986266198,1.0156947113,7.96156912569303e-05,-0.9992423319,2.58966702266278e-05,0.038919856
1319,1,21.9666666667,0.2950786255,0.998636028,1.0154442932,7.60840793175652e-05,-0.9992502153,2.49909128090212e-05,0.0387169312
1320,1,21.9833333333,0.2841326615,0.9986458473,1.0151985203,7.26278908474447e-05,-0.999258587,2.40977108787551e-05,0.0385002668
1321,1,22,0.2733973493,0.998656059,1.0149574576,6.92465219135383e-05,-0.9992674161,2.32176431274436e-05,0.0382704295
1322,1,22.0166666667,0.2628714304,0.9986666447,1.0147211634,6.59393467126562e-05,-0.9992766726,2.23512384001765e-05,0.0380279741
1323,1,22.0333333333,0.2525535767,0.9986775865,1.014489689,6.27057186615100e-05,-0.9992863266,2.14989774733017e-05,0.0377734434
1324,1,22.05,0.2424423931,0.9986888671,1.0142630793,5.95449714775032e-05,-0.9992963491,2.06612948204963e-05,0.0375073686
1325,1,22.0666666667,0.2325364207,0.9987004692,1.0140413727,5.64564202441992e-05,-0.9993067114,1.98385803644770e-05,0.0372302691
1326,1,22.0833333333,0.2228341398,0.9987123762,1.0138246014,5.34393624570986e-05,-0.9993173856,1.90311812118847e-05,0.0369426528
1327,1,22.1,0.2133339723,0.9987245717,1.0136127915,5.04930790466240e-05,-0.9993283444,1.82394033690455e-05,0.0366450162
1328,1,22.1166666667,0.2040342849,0.9987370399,1.0134059632,4.76168353752044e-05,-0.9993395611,1.74635134365120e-05,0.0363378445950627
1329,1,22.1333333333,0.1949333918,0.9987497651,1.0132041313,4.48098822072992e-05,-0.99935101,1.67037402804270e-05,0.0360216122179738
1330,1,22.15,0.1860295569,0.9987627323,1.013007305,4.20714566513214e-05,-0.9993626658,1.59602766789198e-05,0.0356967822706723
1331,1,22.1666666667,0.1773209968,0.9987759264,1.0128154881,3.94007830725817e-05,-0.9993745041,1.52332809419051e-05,0.0353638071782251
1332,1,22.1833333333,0.1688058833,0.9987893332,1.0126286794,3.67970739779617e-05,-0.9993865013,1.45228785027672e-05,0.0350231287069563
1333,1,22.2,0.1604823457,0.9988029385,1.0124468729,3.42595308723353e-05,-0.9993986345,1.38291634805740e-05,0.0346751781113271
1334,1,22.2166666667,0.152348473,0.9988167286,1.0122700578,3.17873450870171e-05,-0.9994108818,1.31522002115899e-05,0.0343203762798126
1335,1,22.2333333333,0.1444023168,0.9988306902,1.0120982186,2.93796985816220e-05,-0.9994232218,1.24920247489687e-05,0.0339591338794038
1336,1,22.25,0.1366418932,0.9988448101,1.0119313358,2.70357647201884e-05,-0.9994356341,1.18486463296450e-05,0.0335918514984655
1337,1,22.2666666667,0.1290651852,0.9988590758,1.0117693853,2.47547090219847e-05,-0.999448099,1.12220488075413e-05,0.0332189197877773
1338,1,22.2833333333,0.1216701446,0.9988734748,1.0116123393,2.25356898888951e-05,-0.9994605978,1.06121920523262e-05,0.0328407195996582
1339,1,22.3,0.1144546944,0.9988879952,1.0114601662,2.03778593101747e-05,-0.9994731123,1.00190133130662e-05,0.0324576221251443
1340,1,22.3166666667,0.1074167308,0.9989026252,1.0113128305,1.82803635450724e-05,-0.9994856254,9.44242854620472e-06,0.0320699890292412
1341,1,22.3333333333,0.1005541252,0.9989173536,1.0111702934,1.62423437849465e-05,-0.9994981206,8.88233370741183e-06,0.0316781725843141
1342,1,22.35,0.0938647261,0.9989321693,1.0110325127,1.42629367956396e-05,-0.9995105822,8.33860600693705e-06,0.0312825158017155
1343,1,22.3666666667,0.0873463611,0.9989470615,1.0108994433,1.23412755408044e-05,-0.9995229954,7.81110512818471e-06,0.0308833525617697
1344,1,22.3833333333,0.0809968385,0.99896202,1.0107710366,1.04764897870027e-05,-0.9995353461,7.29967440931176e-06,0.0304810077422543
1345,1,22.4,0.0748139497,0.9989770345,1.0106472418,8.66770669124974e-06,-0.9995476208,6.80414198773695e-06,0.030075797345527
1346,1,22.4166666667,0.0687954701,0.9989920953,1.010528005,6.91405137179559e-06,-0.9995598071,6.32432190752881e-06,0.0296680286244497
1347,1,22.4333333333,0.0629391616,0.9990071929,1.0104132699,5.21464746230490e-06,-0.999571893,5.86001518970946e-06,0.0292580002072633
1348,1,22.45,0.0572427737,0.9990223181,1.0103029779,3.56861765008973e-06,-0.9995838675,5.41101086557894e-06,0.0288460022215621
1349,1,22.4666666667,0.0517040455,0.999037462,1.0101970682,1.97508419903071e-06,-0.99959572,4.97708697323370e-06,0.0284323164175072
1350,1,22.4833333333,0.0463207069,0.9990526159,1.0100954778,4.33169456881941e-07,-0.9996074407,4.55801151751403e-06,0.0280172162904117
1351,1,22.5,0.0410904804,0.9990677715,1.0099981419,-1.05800365230043e-06,-0.9996190207,4.15354339367272e-06,0.0276009672028161
1352,1,22.5166666667,0.0360110823,0.9990829207,1.0099049938,-2.49931115047791e-06,-0.9996304515,3.76343327511445e-06,0.0271838265061613
1353,1,22.5333333333,0.0310802245,0.9990980557,1.0098159653,-3.89162754267222e-06,-0.9996417253,3.38742446560634e-06,0.0267660436621507
1354,1,22.55,0.0262956155,0.999113169,1.0097309866,-5.23582536842139e-06,-0.9996528348,3.02525371640214e-06,0.026347860363882
1355,1,22.5666666667,0.0216549619,0.9991282532,1.0096499865,-6.53277476777397e-06,-0.9996637737,2.67665200876878e-06,0.0259295106568111
1356,1,22.5833333333,0.0171559696,0.9991433015,1.0095728925,-7.78334306153641e-06,-0.9996745358,2.34134530244792e-06,0.0255112210596013
1357,1,22.6,0.0127963453,0.9991583068,1.0094996309,-8.98839434567776e-06,-0.9996851158,2.01905525061584e-06,0.025093210684892
1358,1,22.6166666667,0.0085737974,0.9991732629,1.0094301273,-1.01487891000229e-05,-0.9996955087,1.70949988194066e-06,0.0246756913600138
1359,1,22.6333333333,0.0044860371,0.9991881632,1.009364306,-1.12653838110099e-05,-0.9997057103,1.41239425037084e-06,0.0242588677476616
1360,1,22.65,0.0005307801,0.9992030019,1.0093020907,-1.23390306084749e-05,-0.9997157167,1.12745105331007e-06,0.0238429374665269
1361,1,22.6666666667,-0.003294253,0.9992177731,1.0092434043,-1.33705769164887e-05,-0.9997255245,8.54381218861797e-07,0.0234280912118805
1362,1,22.6833333333,-0.0069913354,0.9992324711,1.0091881692,-1.43608651180965e-05,-0.9997351309,5.92894462837037e-07,0.0230145128760897
1363,1,22.7,-0.0105627328,0.9992470907,1.0091363072,-1.53107322338388e-05,-0.9997445335,3.42699816252846e-07,0.0226023796690417
1364,1,22.7166666667,-0.0140107029,0.9992616266,1.00908774,-1.62210096140116e-05,-0.9997537302,1.03506124060135e-07,0.022191862238443
1365,1,22.7333333333,-0.0173374944,0.999276074,1.0090423886,-1.70925226446681e-05,-0.9997627194,-1.24977484154355e-07,0.0217831247899542
1366,1,22.75,-0.0205453455,0.9992904281,1.009000174,-1.79260904669327e-05,-0.9997715001,-3.43041150727222e-07,0.0213763252071184
1367,1,22.7666666667,-0.0236364839,0.9993046843,1.0089610172,-1.87225257097489e-05,-0.9997800713,-5.50973872980415e-07,0.0209716151710343
1368,1,22.7833333333,-0.0266131256,0.9993188384,1.008924839,-1.94826342359130e-05,-0.9997884327,-7.49063111996010e-07,0.0205691402797232
1369,1,22.8,-0.0294774737,0.9993328863,1.0088915602,-2.02072149010053e-05,-0.999796584,-9.37594426332889e-07,0.0201690401671369
1370,1,22.8166666667,-0.0322317184,0.9993468239,1.0088611018,-2.08970593252100e-05,-0.9998045256,-1.11685112990710e-06,0.0197714486217518
1371,1,22.8333333333,-0.0348780359,0.9993606477,1.0088333852,-2.15529516777721e-05,-0.9998122579,-1.28711397324217e-06,0.0193764937046914
1372,1,22.85,-0.0374185873,0.9993743539,1.0088083317,-2.21756684738643e-05,-0.9998197817,-1.44866084731538e-06,0.0189842978673226
1373,1,22.8666666667,-0.0398555189,0.9993879393,1.0087858632,-2.27659783836351e-05,-0.9998270982,-1.60176650922355e-06,0.0185949780682684
1374,1,22.8833333333,-0.0421909605,0.9994014006,1.008765902,-2.33246420531344e-05,-0.9998342086,-1.74670232889167e-06,0.0182086458897807
1375,1,22.9,-0.0444270256,0.9994147347,1.0087483708,-2.38524119369705e-05,-0.9998411145,-1.88373605605051e-06,0.0178254076534191
1376,1,22.9166666667,-0.0465658106,0.9994279389,1.0087331927,-2.43500321424165e-05,-0.9998478177,-2.01313160673101e-06,0.0174453645349814
1377,1,22.9333333333,-0.0486093939,0.9994410105,1.0087202918,-2.48182382845767e-05,-0.9998543203,-2.13514886851499e-06,0.0170686126786334
1378,1,22.95,-0.0505598358,0.9994539468,1.0087095923,-2.52577573524166e-05,-0.9998606244,-2.25004352379229e-06,0.0166952433101893
1379,1,22.9666666667,-0.0524191779,0.9994667455,1.0087010195,-2.56693075854027e-05,-0.9998667324,-2.35806689030433e-06,0.0163253428494917
1380,1,22.9833333333,-0.0541894427,0.9994794044,1.0086944994,-2.60535983603995e-05,-0.9998726468,-2.45946577823844e-06,0.0159589930218481
1381,1,23,-0.0558726328,0.9994919213,1.0086899585,-2.64113300884816e-05,-0.9998783704,-2.55448236315848e-06,0.015596270968478
1382,1,23.0166666667,-0.0574707311,0.9995042944,1.0086873245,-2.67431941214490e-05,-0.999883906,-2.64335407408427e-06,0.0152372493559297
1383,1,23.0333333333,-0.0589856997,0.9995165218,1.0086865257,-2.70498726677775e-05,-0.9998892566,-2.72631349602145e-06,0.014881996484428
1384,1,23.05,-0.0604194801,0.9995286019,1.0086874915,-2.73320387175664e-05,-0.9998944252,-2.80358828627112e-06,0.0145305763951162
1385,1,23.0666666667,-0.0617739928,0.9995405331,1.008690152,-2.75903559762284e-05,-0.9998994151,-2.87540110386582e-06,0.0141830489761574
1386,1,23.0833333333,-0.0630511366,0.999552314,1.0086944387,-2.78254788066564e-05,-0.9999042296,-2.94196955148044e-06,0.0138394700676643
1387,1,23.1,-0.0642527886,0.9995639434,1.0087002836,-2.80380521795560e-05,-0.9999088719,-3.00350612919181e-06,0.0134998915654274
1388,1,23.1166666667,-0.065380804,0.9995754201,1.0087076201,-2.82287116316728e-05,-0.9999133456,-3.06021819947453e-06,0.0131643615234151
1389,1,23.1333333333,-0.0664370155,0.9995867431,1.0087163825,-2.83980832315776e-05,-0.9999176542,-3.11230796283199e-06,0.0128329242550194
1390,1,23.15,-0.0674232334,0.9995979114,1.0087265063,-2.85467835527070e-05,-0.9999218013,-3.15997244347548e-06,0.0125056204330271
1391,1,23.1666666667,-0.0683412453,0.9996089242,1.008737928,-2.86754196533816e-05,-0.9999257903,-3.20340348449545e-06,0.012182487188293
1392,1,23.1833333333,-0.0691928159,0.9996197809,1.0087505854,-2.87845890635734e-05,-0.9999296251,-3.24278775197051e-06,0.0118635582070993
