posetime,poseset,x,y,z,qx,qy,qz,qw,twistime,twistset,vx,vy,vz
1458160285.365726717,2,2.00106,0.290603,1.01907,-0.999254,0.0028492,0.00117059,-0.000340436,1458160285.365733057,2,-0.00608009,0.748102,0.000257936
1458160285.382938944,2,2.00112,0.302426,1.01903,-0.999892,0.00350993,0.00231556,-0.00279339,1458160285.382941882,2,-0.00468499,0.757628,-0.000226928
1458160285.398548970,2,2.00068,0.313015,1.01871,-0.999916,0.00312313,0.00225487,-0.00404438,1458160285.398552062,2,-0.00605928,0.765798,-0.00209551
1458160285.415176804,2,2.00035,0.324074,1.01864,-0.999914,0.00331288,0.00211347,-0.00620901,1458160285.415187838,2,-0.00678318,0.772254,-0.00255793
1458160285.431968667,2,2.00041,0.334914,1.01891,-1.00018,0.00353973,0.00176494,-0.00837439,1458160285.431971406,2,-0.00551351,0.776723,-0.00127884
1458160285.448555169,2,2.0006,0.346937,1.01842,-0.999182,0.00313065,0.00132923,-0.0104991,1458160285.448566088,2,-0.00362533,0.786321,-0.00394686
1458160285.465057464,2,1.99964,0.359034,1.01845,-0.999317,0.00223502,0.000464822,-0.0124174,1458160285.465061434,2,-0.00773055,0.79541,-0.00378914
1458160285.481753214,2,2.00027,0.370618,1.01845,-0.998906,0.00220224,0.000378379,-0.0140764,1458160285.481755808,2,-0.00355968,0.800728,-0.00379984
1458160285.498375689,2,2.0004,0.382777,1.01803,-0.999078,0.00200958,0.000547329,-0.0147366,1458160285.498378034,2,-0.00211984,0.808255,-0.00596788
1458160285.515094523,2,2.00009,0.393229,1.01858,-0.998867,0.00103198,0.000219788,-0.0164758,1458160285.515098741,2,-0.00301727,0.805997,-0.00301346
1458160285.531705426,2,2.00035,0.403731,1.01794,-0.999262,0.000907916,0.000222602,-0.0171623,1458160285.531707986,2,-0.000978147,0.803645,-0.00627822
1458160285.548412713,2,1.99969,0.415235,1.01827,-0.999107,0.000749929,0.000108087,-0.0181273,1458160285.548415278,2,-0.00377901,0.805885,-0.00444309
1458160285.565081086,2,1.99955,0.427056,1.0178,-0.998952,0.00126285,-9.13898e-05,-0.0182219,1458160285.565091736,2,-0.00381532,0.809233,-0.00674685
1458160285.581757280,2,1.99979,0.43788,1.01769,-0.998555,0.000509852,0.000226851,-0.0195646,1458160285.581759883,2,-0.00190166,0.806795,-0.00711719
1458160285.598462684,2,1.99943,0.448619,1.01817,-0.998913,0.000490999,-0.000964454,-0.0199783,1458160285.598465275,2,-0.00312151,0.803455,-0.00441073
1458160285.615062110,2,1.99915,0.45965,1.01823,-0.998557,-0.000411609,-0.000397999,-0.0209043,1458160285.615064818,2,-0.0039519,0.801527,-0.00393012
1458160285.631800703,2,1.9986,0.470258,1.01731,-0.999844,-0.000290882,0.000351076,-0.0214783,1458160285.631803249,2,-0.00612368,0.796871,-0.00855476
1458160285.648392455,2,1.99863,0.480277,1.01692,-0.999176,-0.000251009,0.000171366,-0.0217119,1458160285.648395123,2,-0.00527198,0.789178,-0.0102196
1458160285.665092244,2,1.99838,0.49015,1.01652,-0.999751,-0.000583247,0.000643867,-0.0220865,1458160285.665094810,2,-0.00587389,0.780548,-0.0118426
1458160285.681892469,2,1.99819,0.500377,1.01614,-1.00054,-0.00112351,0.000359849,-0.0219742,1458160285.681895763,2,-0.00614156,0.773957,-0.0132491
1458160285.698641429,2,1.99889,0.510084,1.0164,-1.00017,-0.00170085,0.000147987,-0.0219825,1458160285.698644735,2,-0.00184275,0.764455,-0.0113116
1458160285.715672091,2,1.99898,0.519256,1.01654,-1.00013,-0.00160383,-0.00016311,-0.0217933,1458160285.715677012,2,-0.000894457,0.752492,-0.0100674
1458160285.732225199,2,1.99857,0.529099,1.01596,-1.00013,-0.00246433,-0.000401267,-0.0223861,1458160285.732231225,2,-0.00258193,0.744242,-0.0125035
1458160285.748893321,2,1.99866,0.539002,1.01756,-1.00059,-0.00178938,-0.0011663,-0.0223824,1458160285.748899256,2,-0.00158203,0.736255,-0.00365689
1458160285.765397274,2,1.99764,0.548759,1.01757,-1.00105,-0.00229327,-0.000932062,-0.0224067,1458160285.765402894,2,-0.00636371,0.727923,-0.00340045
1458160285.782070003,2,1.99676,0.558744,1.01664,-1.00136,-0.00263824,0.000141049,-0.0221656,1458160285.782075107,2,-0.0102334,0.720787,-0.00788691
1458160285.798620082,2,1.9965,0.56782,1.01656,-1.0014,-0.00194076,0.000129203,-0.0219177,1458160285.798623311,2,-0.0107708,0.709267,-0.00789081
1458160285.815539066,2,1.99609,0.577206,1.01628,-1.00116,-0.00127241,0.000200227,-0.0212549,1458160285.815543621,2,-0.0119946,0.699521,-0.00886168
1458160285.831826191,2,1.99597,0.585715,1.01592,-1.00072,-0.00157996,0.000698088,-0.0209287,1458160285.831837292,2,-0.0117173,0.685745,-0.0101899
1458160285.848533866,2,1.99647,0.595885,1.01557,-1.00002,-0.00113268,0.00118002,-0.0201023,1458160285.848536355,2,-0.00826725,0.68083,-0.0114187
1458160285.865121161,2,1.99669,0.60482,1.01623,-0.999991,-0.00131047,0.000867406,-0.0193447,1458160285.865123654,2,-0.00640404,0.66986,-0.00739072
1458160285.881717567,2,1.9959,0.613178,1.0164,-0.99937,-0.000619614,0.000551756,-0.0198087,1458160285.881720249,2,-0.00981988,0.656476,-0.00601994
1458160285.898420474,2,1.99587,0.621443,1.01638,-0.998927,-0.000129765,0.00124193,-0.0201028,1458160285.898423627,2,-0.00915542,0.643114,-0.00570975
1458160285.915269574,2,1.99684,0.630225,1.0163,-0.999558,-0.000458484,0.00130602,-0.0201998,1458160285.915272251,2,-0.00337284,0.632804,-0.00569083
1458160285.932096473,2,1.99656,0.638129,1.0163,-0.999809,-0.000289881,0.000991365,-0.0198202,1458160285.932100156,2,-0.00433214,0.618565,-0.00528357
1458160285.948385986,2,1.99536,0.646289,1.01608,-1.00029,-0.000118692,0.00174015,-0.0200934,1458160285.948388422,2,-0.00992876,0.606465,-0.00598758
1458160285.965352033,2,1.99453,0.654182,1.01559,-1.00023,0.000347187,0.002093,-0.0196729,1458160285.965354997,2,-0.0133598,0.593376,-0.00806656
1458160285.982250554,2,1.99423,0.662223,1.01477,-1.00083,0.000632361,0.0022321,-0.0192073,1458160285.982254064,2,-0.0139677,0.581775,-0.01174
1458160285.998409984,2,1.99484,0.670636,1.01492,-1.00026,0.000567367,0.00226599,-0.0190209,1458160285.998412771,2,-0.00982958,0.572738,-0.0102602
1458160286.015062840,2,1.99481,0.678434,1.01479,-0.99998,0.00114187,0.0017616,-0.0189719,1458160286.015074099,2,-0.00920014,0.561144,-0.0102964
1458160286.031812365,2,1.99518,0.686431,1.01446,-0.99993,0.00118854,0.00168195,-0.0179743,1458160286.031823722,2,-0.00650874,0.550951,-0.0113443
1458160286.048342253,2,1.99534,0.693541,1.01443,-1.00059,0.000727613,0.00167371,-0.0179449,1458160286.048346123,2,-0.00500721,0.537053,-0.0107744
1458160286.065171224,2,1.99536,0.701815,1.01473,-1.00098,0.000207066,0.00161665,-0.0174675,1458160286.065173978,2,-0.00432162,0.529479,-0.00854243
1458160286.081703557,2,1.99628,0.709413,1.01479,-1.00015,-0.00056064,0.00136515,-0.0176112,1458160286.081705902,2,0.000949002,0.519471,-0.00760513
1458160286.098430442,2,1.99578,0.717386,1.01517,-1.00007,3.82315e-05,0.00154733,-0.0169435,1458160286.098433083,2,-0.00130232,0.511652,-0.00507594
1458160286.115337979,2,1.99538,0.724463,1.01547,-1.00003,5.67488e-05,0.00169348,-0.017767,1458160286.115341439,2,-0.00299219,0.49978,-0.00309924
1458160286.132160885,2,1.99548,0.732059,1.01582,-1.0002,-0.000130982,0.00139457,-0.0178916,1458160286.132166661,2,-0.00200027,0.49155,-0.000903786
1458160286.148645370,2,1.99615,0.739176,1.01587,-1.00031,0.000321822,0.0017057,-0.0177722,1458160286.148648053,2,0.00183208,0.480953,-0.000383503
1458160286.165313757,2,1.99688,0.746668,1.01546,-0.999655,0.000461344,0.00103398,-0.0185884,1458160286.165319528,2,0.00578165,0.473574,-0.00223379
1458160286.181866589,2,1.99609,0.753745,1.01641,-0.998981,-0.00028855,0.000675223,-0.0170084,1458160286.181869473,2,0.00175621,0.464106,0.00295039
1458160286.198694905,2,1.99655,0.760744,1.01707,-0.998758,5.12786e-05,0.000478661,-0.0170851,1458160286.198698375,2,0.00434785,0.455244,0.0063813
1458160286.215376140,2,1.99634,0.768041,1.01632,-0.998213,0.000526996,0.000647803,-0.0160437,1458160286.215379795,2,0.00332195,0.448207,0.00244501
1458160286.231982769,2,1.9964,0.774426,1.01627,-0.997443,0.00056381,0.000415697,-0.0158171,1458160286.231986274,2,0.00370473,0.4373,0.00228106
1458160286.248698930,2,1.99569,0.781042,1.0153,-0.997231,0.000528639,0.00062503,-0.0159655,1458160286.248702420,2,9.02993e-05,0.428174,-0.0026144
1458160286.265346143,2,1.99575,0.787067,1.01577,-0.997988,7.40141e-05,0.000711779,-0.0167429,1458160286.265349545,2,0.000636362,0.416661,4.30227e-05
1458160286.282013910,2,1.99558,0.793404,1.01567,-0.998362,0.000448815,0.000509528,-0.0170307,1458160286.282017349,2,-7.37119e-05,0.407498,-0.000338668
1458160286.298693137,2,1.99549,0.798161,1.0151,-0.998232,-0.000267965,0.000370164,-0.016947,1458160286.298698155,2,-0.000353845,0.390795,-0.00307206
1458160286.315347947,2,1.99643,0.803905,1.01369,-0.998368,-0.000398759,0.000603825,-0.0179175,1458160286.315352798,2,0.00465764,0.38043,-0.0100249
1458160286.331965637,2,1.99716,0.810124,1.01269,-0.99879,-0.000985296,0.000335118,-0.0181409,1458160286.331970457,2,0.00832576,0.373046,-0.0145938
1458160286.348558469,2,1.99753,0.815587,1.01377,-0.998812,-0.00210033,0.00054265,-0.0178193,1458160286.348562939,2,0.0100487,0.362578,-0.008243
1458160286.365174813,2,1.99708,0.821348,1.01296,-0.999771,-0.00179863,0.000257614,-0.0174306,1458160286.365179142,2,0.00738914,0.354237,-0.0118233
1458160286.381711467,2,1.99665,0.826782,1.01338,-0.999883,-0.00240351,0.00117867,-0.01749,1458160286.381713858,2,0.00499695,0.344981,-0.00897336
1458160286.398476162,2,1.99697,0.832794,1.0131,-0.999679,-0.00211369,0.000775507,-0.0180444,1458160286.398479202,2,0.00648279,0.339366,-0.00982766
1458160286.415222768,2,1.99622,0.83865,1.01332,-0.999673,-0.00111286,0.00060092,-0.0186049,1458160286.415225596,2,0.00242947,0.333395,-0.00805589
1458160286.431943486,2,1.99639,0.84445,1.01388,-1.00008,-0.00169363,0.000275069,-0.0184804,1458160286.431947322,2,0.00327724,0.327852,-0.00463133
1458160286.448515608,2,1.99624,0.849971,1.01415,-1.00043,-0.00135237,0.000668993,-0.0183115,1458160286.448518542,2,0.00239208,0.321362,-0.00284063
1458160286.465280750,2,1.99661,0.854974,1.01464,-0.999446,-0.00132597,5.38521e-05,-0.0174009,1458160286.465283735,2,0.00425552,0.312782,-7.25025e-06
1458160286.482295587,2,1.99625,0.860357,1.01473,-0.998996,-0.00162816,0.000290798,-0.017168,1458160286.482300493,2,0.00224033,0.306698,0.00066024
1458160286.498530917,2,1.99638,0.864884,1.01443,-0.998667,-0.00103197,-0.000549612,-0.0171407,1458160286.498533607,2,0.00286752,0.296938,-0.000668922
1458160286.515384678,2,1.99577,0.869851,1.0153,-0.998727,-8.93064e-05,-0.000391886,-0.0170773,1458160286.515387440,2,-0.000387855,0.290092,0.00398982
1458160286.531807395,2,1.99605,0.875216,1.01567,-0.998794,-0.000244814,-0.000695215,-0.017178,1458160286.531811970,2,0.00110263,0.285995,0.00590062
1458160286.548891462,2,1.99618,0.879579,1.0149,-0.998975,-7.02383e-05,0.000137172,-0.0174335,1458160286.548895836,2,0.00176386,0.277115,0.00183354
1458160286.565100778,2,1.99561,0.88454,1.01424,-0.998894,-0.000218486,-0.000102148,-0.0169407,1458160286.565104593,2,-0.00121067,0.27209,-0.00150301
1458160286.581767274,2,1.9958,0.89035,1.01449,-0.998768,0.000400921,-9.1506e-06,-0.0169909,1458160286.581769855,2,-0.000192545,0.271871,1.89758e-05
1458160286.598561002,2,1.99611,0.89563,1.01454,-0.999697,0.000464704,-9.58767e-05,-0.016827,1458160286.598564730,2,0.00143213,0.269262,0.000408021
1458160286.615922256,2,1.99594,0.900298,1.01453,-0.999255,0.000569225,-0.000398139,-0.0166292,1458160286.615927904,2,0.000516445,0.263811,0.000440569
1458160286.632160188,2,1.99657,0.904722,1.0145,-0.999689,0.00112543,-0.000795281,-0.0169914,1458160286.632163936,2,0.0037355,0.257683,0.000399179
1458160286.648376372,2,1.99647,0.908649,1.01406,-0.999977,0.00149053,-0.00106476,-0.0173764,1458160286.648379036,2,0.00307418,0.249647,-0.00172076
1458160286.665097646,2,1.99583,0.912996,1.01409,-0.999762,0.00110062,-0.000490358,-0.0174982,1458160286.665100220,2,-0.000352542,0.24425,-0.00138419
1458160286.681711475,2,1.99593,0.917318,1.01489,-1.00014,0.000562618,-0.00059322,-0.0183395,1458160286.681714120,2,0.000177917,0.239327,0.00288256
1458160286.698437129,2,1.99575,0.921315,1.01462,-1.00049,0.00125832,-0.000337426,-0.0178252,1458160286.698439636,2,-0.000725768,0.233144,0.00147262
1458160286.715017140,2,1.99572,0.925263,1.01389,-0.999634,0.00104263,-0.000240738,-0.0172405,1458160286.715019682,2,-0.000870474,0.227343,-0.00226589
1458160286.732313115,2,1.99533,0.928933,1.01268,-0.999179,8.11452e-05,-5.19924e-05,-0.0164356,1458160286.732318739,2,-0.00284313,0.220515,-0.00826653
1458160286.748369778,2,1.99604,0.933113,1.01299,-0.998847,-0.000206745,-0.000220126,-0.0170211,1458160286.748372327,2,0.000922144,0.21699,-0.00621668
1458160286.765093811,2,1.9957,0.937374,1.01298,-0.998671,-0.000293529,-0.000209621,-0.0162738,1458160286.765096418,2,-0.000844151,0.214228,-0.00587716
1458160286.781691659,2,1.99595,0.94017,1.01307,-0.998621,-5.93565e-05,-4.25537e-05,-0.0167835,1458160286.781694315,2,0.000508271,0.204381,-0.00503156
1458160286.799167715,2,1.99613,0.94394,1.01304,-0.998056,-0.000371647,-1.19735e-05,-0.0168502,1458160286.799170134,2,0.0013737,0.200097,-0.00487469
1458160286.816597665,2,1.99666,0.947767,1.01236,-0.998996,-0.00128877,-2.07438e-06,-0.016694,1458160286.816601441,2,0.00405866,0.196606,-0.00798463
1458160286.831708895,2,1.99646,0.950524,1.0129,-0.998863,-0.000708179,-0.000494447,-0.0172073,1458160286.831711541,2,0.00284161,0.188219,-0.00475791
1458160286.848411604,2,1.99691,0.95391,1.01381,-0.999709,-0.000112776,-3.23556e-05,-0.0166352,1458160286.848414172,2,0.0050481,0.183511,0.000232678
1458160286.865904835,2,1.99756,0.956957,1.01383,-0.999498,0.000898912,0.00033978,-0.0163263,1458160286.865909200,2,0.0081537,0.177563,0.000451371
1458160286.881747752,2,1.99764,0.960176,1.01389,-0.999138,0.00095118,-0.000519396,-0.0160625,1458160286.881750450,2,0.00815744,0.173008,0.000896591
1458160286.898693431,2,1.99761,0.963971,1.01381,-0.999269,0.00094058,-2.02784e-05,-0.0164406,1458160286.898696182,2,0.00760356,0.17185,0.000570115
1458160286.915789469,2,1.99798,0.967391,1.01393,-0.998542,0.000725404,0.00018094,-0.0158565,1458160286.915800371,2,0.00913936,0.16909,0.00125768
1458160286.932511034,2,1.99807,0.971212,1.01363,-0.998302,0.00111845,0.000468211,-0.0157137,1458160286.932516267,2,0.00911737,0.168742,-0.00022931
1458160286.949248268,2,1.99907,0.974335,1.01304,-0.998711,0.00135857,-0.000279332,-0.0146987,1458160286.949253905,2,0.0137653,0.165017,-0.00313591
1458160286.966133972,2,1.99918,0.976807,1.01318,-0.998899,0.00108502,-0.000240538,-0.013781,1458160286.966139734,2,0.0136181,0.158422,-0.00219176
1458160286.982496513,2,1.99826,0.980246,1.01301,-0.999608,0.000951732,0.000109797,-0.0136134,1458160286.982500957,2,0.00820448,0.157251,-0.00286064
1458160286.999525962,2,1.99868,0.982361,1.01298,-1.00035,0.000285575,-0.000761637,-0.0132984,1458160286.999531185,2,0.00987925,0.149569,-0.00276867
1458160287.015659965,2,1.99906,0.984378,1.0123,-1.00023,-0.00017831,-0.00121723,-0.0125344,1458160287.015664051,2,0.0112522,0.141994,-0.00603492
1458160287.032453836,2,1.9986,0.986282,1.01267,-1.00049,5.40694e-05,-0.000874093,-0.0117536,1458160287.032458176,2,0.00823926,0.13433,-0.00377166
1458160287.048833529,2,1.99835,0.98939,1.0127,-0.999999,-0.000737854,-0.000947421,-0.0115846,1458160287.048837554,2,0.00646477,0.133481,-0.00334574
1458160287.065551756,2,1.9988,0.991418,1.0124,-0.999727,-0.000695204,-0.000740335,-0.0103943,1458160287.065555789,2,0.00829157,0.1273,-0.00462079
1458160287.082310836,2,1.99838,0.993225,1.01174,-1.00057,0.000193002,-0.00102985,-0.00997851,1458160287.082317617,2,0.00562052,0.120535,-0.00770308
1458160287.099553754,2,1.9982,0.995804,1.01202,-1.00003,0.000548525,-0.000557588,-0.00937129,1458160287.099560359,2,0.00424666,0.118166,-0.00582689
1458160287.115097694,2,1.99838,0.996966,1.01207,-1.00072,0.000647574,-0.0011045,-0.00961772,1458160287.115101470,2,0.00483265,0.108971,-0.00515797
1458160287.132178569,2,1.99792,0.99911,1.01235,-1.00058,0.000827766,-0.00122637,-0.0102793,1458160287.132182731,2,0.00206452,0.105358,-0.00338247
1458160287.149053024,2,1.99813,1.00085,1.01245,-1.00003,0.000884059,-0.00112344,-0.00972691,1458160287.149057674,2,0.00289133,0.100089,-0.0025807
1458160287.165534496,2,1.9982,1.00223,1.01315,-1.00046,0.000649948,-0.000654301,-0.00942208,1458160287.165537941,2,0.00292932,0.0933893,0.00122416
1458160287.182278602,2,1.99909,1.00351,1.01292,-1.00051,-0.000194803,-0.000481118,-0.00908615,1458160287.182283161,2,0.00718669,0.0867604,0.000147393
1458160287.198989816,2,1.9993,1.00521,1.0127,-1.00053,-0.000309063,-0.00016396,-0.00947324,1458160287.199000931,2,0.00779134,0.0827637,-0.000867876
1458160287.215584506,2,1.999,1.00727,1.01271,-1.00112,0.000263907,-0.000163446,-0.00972147,1458160287.215587324,2,0.00573897,0.0810553,-0.000693238
1458160287.232226457,2,1.99941,1.00861,1.01336,-1.00105,0.00028166,0.00128064,-0.00915328,1458160287.232238551,2,0.00740547,0.0759447,0.00278121
1458160287.248927766,2,1.99916,1.00969,1.01312,-1.00143,-0.000403048,0.00080447,-0.00931156,1458160287.248932012,2,0.00556539,0.0698874,0.00156049
1458160287.265557371,2,1.99963,1.01164,1.01308,-1.00099,-0.000839164,0.000480539,-0.00855027,1458160287.265561546,2,0.00758053,0.0688364,0.00136976
1458160287.282394084,2,1.99887,1.01305,1.01313,-1.00116,-0.00122956,0.000723519,-0.00890601,1458160287.282399711,2,0.00314551,0.0652638,0.00168462
1458160287.299052600,2,1.99936,1.01506,1.01303,-1.00117,6.54335e-05,0.000618179,-0.00797006,1458160287.299057191,2,0.00531302,0.0651068,0.00115176
1458160287.315692817,2,1.99952,1.01651,1.01291,-1.0011,-0.000196595,0.000787179,-0.00878633,1458160287.315697558,2,0.00570284,0.0623433,0.000601661
1458160287.332254395,2,1.99975,1.01785,1.01254,-1.00101,0.000413297,0.0013513,-0.00984578,1458160287.332258525,2,0.00645738,0.059332,-0.00124783
1458160287.349297390,2,1.99949,1.01896,1.01214,-1.001,-0.000134511,0.00188318,-0.00959025,1458160287.349302672,2,0.00462672,0.0554261,-0.00317946
1458160287.366041099,2,1.99978,1.0199,1.01195,-1.00159,-3.47207e-06,0.00142947,-0.00859883,1458160287.366047732,2,0.00569084,0.0510373,-0.00395833
1458160287.382473540,2,1.99967,1.02085,1.01195,-1.00176,-0.000617842,0.00112108,-0.00803839,1458160287.382479875,2,0.004703,0.0471155,-0.00371507
1458160287.399118027,2,1.99976,1.02105,1.01217,-1.00168,-0.000254684,0.00118824,-0.00746867,1458160287.399122791,2,0.00473574,0.0396649,-0.00233264
1458160287.415869726,2,1.99938,1.02183,1.01155,-1.00148,-0.000568734,0.00150719,-0.00754663,1458160287.415874955,2,0.00236515,0.035756,-0.00535455
1458160287.432581976,2,1.99968,1.02178,1.01234,-1.00054,-0.00087862,0.00158169,-0.00741482,1458160287.432587572,2,0.00361701,0.027914,-0.000952714
1458160287.449207149,2,1.99958,1.02305,1.01223,-1.00082,-0.00025557,0.00197312,-0.00723744,1458160287.449212421,2,0.00273246,0.0274256,-0.00140858
1458160287.465557925,2,1.99987,1.02384,1.01216,-1.0005,-0.000420638,0.0026263,-0.00776088,1458160287.465562078,2,0.00392093,0.0246322,-0.00162678
1458160287.482338585,2,2.00012,1.02334,1.01274,-0.999622,-0.000941999,0.00202829,-0.00692026,1458160287.482345087,2,0.00483054,0.0156333,0.00150628
1458160287.498885147,2,1.99957,1.02401,1.01257,-0.998878,-0.000815982,0.00227064,-0.0070507,1458160287.498889372,2,0.0016209,0.013145,0.000637287
1458160287.516109389,2,1.99892,1.02565,1.01282,-0.998857,-0.00110169,0.00206568,-0.00677043,1458160287.516115537,2,-0.00196554,0.0159746,0.00196984
1458160287.532496358,2,1.99845,1.0275,1.0125,-0.998411,-0.000188185,0.00245186,-0.00687319,1458160287.532501691,2,-0.00448198,0.0199382,0.000315093
1458160287.549500298,2,1.99804,1.02818,1.01175,-0.997667,-0.000275151,0.00243712,-0.00594378,1458160287.549507977,2,-0.00651944,0.0178599,-0.00347357
1458160287.565698758,2,1.99761,1.02935,1.01186,-0.996578,-0.000279609,0.00230024,-0.00522972,1458160287.565707220,2,-0.00859378,0.0185952,-0.00266246
1458160287.582590530,2,1.99735,1.02999,1.01175,-0.997135,-0.00088693,0.00179719,-0.00493377,1458160287.582595161,2,-0.00972058,0.0166979,-0.00304562
1458160287.599313064,2,1.99745,1.03112,1.01224,-0.997117,0.000324447,0.00197869,-0.00516414,1458160287.599318540,2,-0.00886895,0.0176252,-0.00036856
1458160287.615940972,2,1.99725,1.03139,1.01158,-0.997574,0.000272846,0.00178805,-0.00577172,1458160287.615946602,2,-0.00958564,0.01418,-0.00363961
1458160287.632547255,2,1.99786,1.03196,1.01208,-0.997504,-0.00011402,0.0014797,-0.00559564,1458160287.632552858,2,-0.00611422,0.012595,-0.000840912
1458160287.649327800,2,1.99812,1.03226,1.01188,-0.998608,-0.00120101,0.00157638,-0.0050402,1458160287.649335967,2,-0.00454343,0.00983254,-0.00174471
1458160287.666163452,2,1.99875,1.0331,1.01224,-0.999723,-0.00146162,0.00213657,-0.00510108,1458160287.666170440,2,-0.00119347,0.0101224,0.000221321
1458160287.682609046,2,1.999,1.03357,1.01254,-0.99998,-0.000918115,0.00149372,-0.005752,1458160287.682616431,2,0.000150527,0.00859086,0.00179686
1458160287.699782691,2,1.99934,1.03374,1.01265,-1.00047,-0.000816304,0.0018973,-0.00474411,1458160287.699789798,2,0.00181223,0.00572189,0.00237098
1458160287.715706038,2,1.99961,1.03366,1.01266,-1.00085,-0.000257996,0.00115506,-0.00530641,1458160287.715710853,2,0.00309466,0.00188812,0.00237941
1458160287.732424116,2,1.99916,1.03323,1.01228,-1.00101,-0.00102086,0.000736986,-0.00450674,1458160287.732429012,2,0.000648842,-0.00348562,0.000358779
1458160287.749038127,2,1.99888,1.03367,1.01262,-1.00055,-0.000615459,0.000190078,-0.00414191,1458160287.749042886,2,-0.00086878,-0.00401157,0.00212636
1458160287.765741646,2,1.9989,1.03454,1.01272,-1.00104,-0.000955317,0.000145924,-0.00402862,1458160287.765746387,2,-0.000751733,-0.00220504,0.00262254
1458160287.782443884,2,1.99889,1.03587,1.01334,-1.00012,-0.000772872,-9.61102e-05,-0.00398138,1458160287.782449759,2,-0.000806894,0.00199173,0.00569834
1458160287.799304457,2,1.99934,1.03628,1.01307,-0.999944,2.54784e-05,0.000302906,-0.00379396,1458160287.799309631,2,0.00148395,0.00141071,0.00409248
1458160287.815913737,2,1.99923,1.03605,1.01348,-1.00053,0.000370086,0.000202776,-0.00399112,1458160287.815921284,2,0.000826504,-0.002296,0.00602827
1458160287.833134562,2,1.99878,1.03619,1.0144,-0.999923,0.000496004,-3.57055e-05,-0.00372982,1458160287.833143429,2,-0.00153515,-0.00381453,0.0105027
1458160287.848945392,2,1.99901,1.03655,1.01405,-0.999875,0.000843329,-0.000330949,-0.00347245,1458160287.848950145,2,-0.000300956,-0.00409273,0.0082277
1458160287.865621307,2,1.99919,1.03614,1.01369,-1.0002,0.00090552,-0.000339388,-0.00305677,1458160287.865628365,2,0.000623746,-0.00817538,0.00599147
1458160287.882723534,2,2.00038,1.0363,1.01352,-1.00046,0.00145228,-0.00125145,-0.0035771,1458160287.882729560,2,0.00666696,-0.00905435,0.00485423
1458160287.898935109,2,2.00098,1.0361,1.01337,-1.00073,0.00111091,-0.000991588,-0.00344624,1458160287.898938787,2,0.00942783,-0.011585,0.00380632
1458160287.915973965,2,2.00115,1.036,1.01296,-1.0005,0.000370665,-0.00152228,-0.00348575,1458160287.915979824,2,0.00983909,-0.0134468,0.00147687
1458160287.932088872,2,2.00154,1.0361,1.01313,-1.00031,0.000404597,-0.00199889,-0.00257193,1458160287.932094633,2,0.0113188,-0.0141322,0.00222658
1458160287.948704127,2,2.00127,1.03602,1.013,-1.00038,-6.31192e-05,-0.00187771,-0.00341256,1458160287.948707814,2,0.009376,-0.0155361,0.00141191
1458160287.965350631,2,2.00032,1.03566,1.01305,-1.00056,-0.000287967,-0.0017681,-0.0030668,1458160287.965354059,2,0.00403273,-0.0182721,0.00156223
1458160287.982425627,2,2.00077,1.03514,1.0128,-1.0002,-0.000337017,-0.00194677,-0.00330357,1458160287.982431440,2,0.00604762,-0.0215855,0.000144797
1458160287.998819169,2,2.00073,1.03491,1.01396,-0.999574,-9.08983e-05,-0.00159903,-0.00373045,1458160287.998822624,2,0.00550291,-0.0231875,0.00605622
1458160288.015711383,2,2.00137,1.03455,1.01416,-0.999735,0.000456782,-0.00106815,-0.00302819,1458160288.015716089,2,0.00842715,-0.0252785,0.00677327
1458160288.032552875,2,2.00169,1.03491,1.01427,-1.0002,0.000941883,-0.000806646,-0.00253846,1458160288.032558799,2,0.00954659,-0.0234956,0.00693615
1458160288.048782931,2,2.00189,1.03474,1.01432,-1.00002,0.0014607,-0.000483333,-0.00211109,1458160288.048786424,2,0.0100332,-0.024431,0.00685061
1458160288.065832168,2,2.00151,1.03506,1.0138,-1.0002,0.00209547,-0.00058038,-0.00110617,1458160288.065837298,2,0.00754092,-0.0226647,0.00380768
1458160288.082182901,2,2.00173,1.03533,1.01389,-0.999946,0.00130122,-0.000595163,-0.00087575,1458160288.082186196,2,0.00816516,-0.021188,0.00398562
1458160288.098941690,2,2.00134,1.0351,1.01318,-0.999818,0.00144508,-0.000504934,-0.00152585,1458160288.098946765,2,0.00564594,-0.0222987,6.95971e-05
1458160288.115738719,2,2.00129,1.03407,1.01397,-0.999989,0.00144117,-0.00101526,-0.00157564,1458160288.115743948,2,0.00497276,-0.0273607,0.00402089
1458160288.132310675,2,2.00108,1.0344,1.01415,-1.00067,0.000259799,-0.000728626,-0.00207408,1458160288.132314975,2,0.00351311,-0.0251452,0.00471611
1458160288.148901431,2,2.00107,1.03441,1.01299,-1.00102,0.000765813,-0.0011759,-0.0019047,1458160288.148906006,2,0.00314565,-0.0245788,-0.00156832
1458160288.165551461,2,2.00198,1.03438,1.01306,-1.00043,0.000359495,-0.00096641,-0.00193521,1458160288.165555611,2,0.00752771,-0.0241781,-0.00121967
1458160288.182026400,2,2.00166,1.03518,1.0128,-1.00074,0.000141114,-0.000782005,-0.00166027,1458160288.182029117,2,0.00542236,-0.0194858,-0.00260392
